1.613720721873800057e-01,4.471130820835892555e-02,4.741082533443466418e-02,2.971229175507749190e-02,2.739852317138798815e-02,1.469026019638026634e-02,4.551397077672391517e-03,3.833089513132435875e-03,1.501054400030202851e-01,2.557746026962779903e-02
4.198791922478252447e-02,0.000000000000000000e+00,5.741823084299371022e-02,2.685157223835604387e-02,3.134379052677083166e-02,7.140686882575361660e-02,6.601923467899476101e-03,3.743611261005251253e-03,1.051505149301426162e-01,1.265854480770836100e-02
3.878358236685756650e-03,5.898405999263757471e-02,8.010946860728968000e-02,3.837373736029980192e-02,2.810914769168335742e-02,1.369551344323056141e-01,1.044011703453579312e-02,1.806346574856221299e-02,1.316251243841467800e-01,4.901352908465948788e-02
2.842615491963352767e-02,9.907083312300780931e-02,8.450530253401311587e-02,4.006590403871761880e-02,2.373611613483780566e-02,7.587922763073336185e-02,5.998753635230577239e-03,5.592442052521537886e-03,1.846417601738816472e-01,4.898642972431279524e-02
2.214413116270236639e-02,7.776770951192575609e-02,1.151061930938885453e-01,2.810154064326279844e-02,2.585244064895767316e-02,9.771793875446489752e-02,1.100893670058075181e-02,7.176890358877347983e-03,1.329033484616816141e-01,2.792664961936238213e-02
4.114482479572920126e-02,1.244413856615035341e-01,1.232911788999971336e-01,3.442268780456006483e-02,3.503255374897442515e-02,1.073867525518973215e-01,4.291172024856580031e-02,1.291072077081379700e-02,1.598754945028274810e-01,6.525742766367742531e-02
1.891244121666536132e-02,1.202553946958569708e-01,1.184804466091315817e-01,7.175026174040406712e-02,3.585411685825445893e-02,8.252910582714352572e-02,1.117061054194768907e-02,4.403831909737967315e-02,1.214883220477473297e-01,6.450872653601885665e-02
5.340747224435701129e-02,2.040022998326834758e-01,1.576584351590760158e-01,3.999140613463635086e-02,7.237254192728781454e-02,2.519929458534471423e-02,3.152595709322985468e-02,1.464502924816519502e-01,2.017427263926305503e-01,1.204105878284848913e-01
4.589486917998538557e-02,2.383138828390375941e-01,1.382294188574629545e-01,7.159341704591865030e-02,9.433176593060493831e-02,4.681599438059513840e-02,1.740269957305376827e-02,5.274372616084746501e-02,1.760002642741763657e-01,9.452115972254591936e-02
6.076101452087712823e-02,2.715235652823758672e-01,1.269512090916858904e-01,7.711065200299588307e-02,1.093636139072438618e-01,5.091771158703353034e-02,1.883212969265175146e-02,9.968451786179600982e-02,1.835388199888357552e-01,1.022410087032305792e-01
6.947890818858561135e-02,2.853558030762109454e-01,1.540553704178415917e-01,8.691470921206492783e-02,1.119727660100043320e-01,5.024965999611425566e-02,2.935100637325530754e-02,7.489046557005710203e-02,1.662706599034050881e-01,9.018743001590191766e-02
5.989841166294389979e-02,3.114529943993903927e-01,2.039903348619062640e-01,9.193773039474575914e-02,1.229111344408077844e-01,7.063345339331350559e-02,2.474210856632693550e-02,6.938122331399869391e-02,2.673851957921078992e-01,1.168150446976849582e-01
7.856797810101444346e-02,2.478333187644432001e-01,1.775640623961567133e-01,1.052312162181937155e-01,1.131218515937221503e-01,9.779939023478950721e-02,2.723077195060506078e-02,9.143594026028918631e-02,1.923933532347968378e-01,7.332631640562756181e-02
8.060965388537714993e-02,2.187345256841324859e-01,1.672248331387014009e-01,1.164737481358895099e-01,1.235639738511349617e-01,1.069398903020430114e-01,3.179016874541452237e-02,9.980608599842832884e-02,2.961290574850267698e-01,7.472399301486887246e-02
9.165575983782200953e-02,2.077142888801612464e-01,1.815468968070864941e-01,1.354773652751965762e-01,1.544282802974830116e-01,1.109937827860889986e-01,5.172581742965993989e-02,9.265080091345376245e-02,3.982076547824188184e-01,7.124400155658726363e-02
7.338327766377790440e-02,3.119331521866262613e-01,1.861373626895287958e-01,1.030348583675114588e-01,1.409678785365810483e-01,1.050680007771517405e-01,5.195970971192178517e-02,9.203105988949099314e-02,3.368272806456919510e-01,1.187770383867859242e-01
1.000701890562875063e-01,2.855170868457697075e-01,1.695044005810475707e-01,1.526172044927557592e-01,1.136037617665481697e-01,1.344757214807729695e-01,3.097419759743301471e-02,9.349490439717592083e-02,4.593884749492351260e-01,9.239169198650233616e-02
8.987120308171246685e-02,2.718104287809040009e-01,1.720184757944306919e-01,1.594683510288027739e-01,1.282286878810067754e-01,1.915724619270373907e-01,3.414190879438517429e-02,1.768628444687010970e-01,6.748096821428860581e-01,1.576158416356740199e-01
8.517070391365920423e-02,3.079687725073962934e-01,1.950591016548463286e-01,1.763501082215089000e-01,1.729470847191467153e-01,3.152419632048542586e-01,6.495787994236668084e-02,2.769272704516589911e-01,9.613516545451114004e-01,2.519595547466697560e-01
1.263353467958695797e-01,3.095803790291702384e-01,3.063297160272295261e-01,2.290547147195885480e-01,2.278252948805039313e-01,4.073239826037572398e-01,9.050552908626434412e-02,2.844737279458986468e-01,7.087284636771326030e-01,2.587289749612750045e-01
1.034175877259984472e-01,2.333941122805894552e-01,2.951293590437400471e-01,2.049187241169670437e-01,1.996495399246588087e-01,3.380991914632870965e-01,6.772092036524675340e-02,1.884636249669150165e-01,4.156214353323787747e-01,2.484030346947690704e-01
8.921349033661844785e-02,2.532886499317314466e-01,3.171170734949252945e-01,1.728447157705411685e-01,1.704901147762260816e-01,2.813977522380475826e-01,9.416241635654871989e-02,1.364970936495267795e-01,2.369707437700059871e-01,2.014615227022181210e-01
9.012605128755629691e-02,2.450484035984748510e-01,3.094542709846477835e-01,1.913960242064975392e-01,1.704471067745321755e-01,3.872189176667513166e-01,1.239125246400127195e-01,1.299088187680685069e-01,2.204643944480849937e-01,1.521482746921241636e-01
1.131047096856768880e-01,1.944557780833824634e-01,2.971725198667009016e-01,2.240327577926803093e-01,1.919709574683946263e-01,3.098870888194766304e-01,1.702631509162106926e-01,1.242284578184213450e-01,2.821656729418300369e-01,1.462568737527519258e-01
1.464568977262874494e-01,2.779699913694715918e-01,2.218632449419427333e-01,2.862664444145861520e-01,1.990937442104612765e-01,3.079875506269522112e-01,1.930185893979439460e-01,1.481276249997435512e-01,2.587369582042300387e-01,1.856593436968513866e-01
1.603347192231310281e-01,3.209822797153034091e-01,3.191849193464164069e-01,3.361880220673434394e-01,2.315350107189173001e-01,2.668829489919445908e-01,2.194945593084001167e-01,1.402210796071246268e-01,1.951048602178374614e-01,1.487467629814065717e-01
2.054466707679095949e-01,2.682178635933285538e-01,3.327569379171532171e-01,4.557744522741151161e-01,2.654319326693191927e-01,3.839175172990988427e-01,2.087890814910411674e-01,1.458080844349697869e-01,2.694184889449797726e-01,1.275052003672505208e-01
2.057594249451906165e-01,2.244939567833368066e-01,3.914028691598545606e-01,4.396217102856329051e-01,3.018927931822392718e-01,3.662522604653943858e-01,2.289386452633718760e-01,1.858455499906643826e-01,1.951857604759092979e-01,1.947679806965836313e-01
2.163352642205092491e-01,3.403954284053960500e-01,3.677736003114111529e-01,3.775104130775749356e-01,3.255692494993427388e-01,3.996817414177041838e-01,1.840067533523676302e-01,1.871833124393441905e-01,1.612224837997233429e-01,1.829537435598369843e-01
2.199572259633448268e-01,1.807454264970765612e-01,5.554158952595250609e-01,2.894086595831575903e-01,3.440130656103606577e-01,3.170891931072618575e-01,1.358855819462737313e-01,1.702140419917887726e-01,2.643109859853786103e-01,2.590379076692274074e-01
1.943712505625446174e-01,1.559643599804489689e-01,4.601459264955804485e-01,2.400138885378322873e-01,3.038877027992694657e-01,2.131952145387156217e-01,1.005100372141537468e-01,1.718708566809128702e-01,2.903824424866582321e-01,2.013303617981401228e-01
1.699733281586107703e-01,1.895889479989116277e-01,3.652718676122930774e-01,1.517990578675773028e-01,2.509790385616359476e-01,2.176361883696253385e-01,1.087740543980765251e-01,1.812003135124266584e-01,3.409181370288571489e-01,1.990811148893641691e-01
1.466014046068793431e-01,1.798257396584477252e-01,3.622403562239502328e-01,1.549652187910320333e-01,2.656745419096435135e-01,1.802230574942834673e-01,8.373573531101663470e-02,1.451176594902140182e-01,3.070627273634336518e-01,2.139564957708738058e-01
1.395969496661891018e-01,1.171971589433081357e-01,2.004461344194745365e-01,1.162755304982446558e-01,1.606093020793817605e-01,2.037139633244159920e-01,4.665532268472274979e-02,1.189184436816371621e-01,2.761547837670936256e-01,2.533730573823535503e-01
1.390333728318806916e-01,1.494329829002269128e-01,1.702544456786958815e-01,7.000235466589685429e-02,1.032873552063943018e-01,1.311399470939008660e-01,3.484208293187422700e-02,9.124461150516741115e-02,2.051243571800327459e-01,1.504952137109755728e-01
1.002972712972176328e-01,1.677725480250125134e-01,1.290399422750101999e-01,6.106766139106210856e-02,7.565967657982727856e-02,1.304352796998998754e-01,1.910686030991168988e-02,5.333823025518023841e-02,1.237683609877382462e-01,3.368716064826005607e-01
5.566931458322151721e-02,1.652277117526620986e-01,7.801693772726840670e-02,6.321014129325699948e-02,6.498167197466277190e-02,1.060132863056896524e-01,2.196439462914018259e-02,5.658640775902219755e-02,1.124045714039161176e-01,2.566705075493397881e-01
4.458460464981854610e-02,1.505804368943394200e-01,9.858336418961899383e-02,5.829434387966459657e-02,6.040859807147708205e-02,7.116625069121669533e-02,2.694711347223081518e-02,5.564812744033927755e-02,1.164940794494467718e-01,2.252254937774448573e-01
4.445000681246722568e-02,1.301552633296110817e-01,1.210239539719160234e-01,6.514908227894410098e-02,5.220763381002373194e-02,9.563457428524459181e-02,4.042438278425514175e-02,2.286309888978027560e-02,9.300725135979853730e-02,1.137647406970605790e-01
1.867575959009591322e-02,1.002740592908685086e-01,1.034615055968555047e-01,6.358356203746447222e-02,4.815330257342237408e-02,1.238235118291461795e-01,2.465362550716438533e-02,4.639571505659843831e-02,9.089791196433916198e-02,1.211856295344004575e-01
2.147578683996482704e-02,1.340445414062221008e-01,9.062813903367607227e-02,4.764367120350032625e-02,4.088208308704819466e-02,8.333913706266533883e-02,3.372088500738095601e-02,2.457551689540626166e-02,8.862124386843460433e-02,8.085397672273343661e-02
2.849613753752018586e-02,1.246629969479201155e-01,8.878435728730524334e-02,5.570261500946522421e-02,3.250699155719843914e-02,1.555731494074217847e-01,4.259420661368879674e-02,1.463042260572324470e-02,1.788542905451868947e-02,1.100423725598380920e-01
9.449098483503507589e-03,3.710647068021121625e-02,6.813817919431863768e-02,4.906644813948136952e-02,2.864840186676783501e-02,1.165347252320246274e-01,3.170601702481237738e-02,8.688252106668090113e-02,8.965218282379654180e-02,1.121853899760549972e-01
1.428522768091229807e-02,1.045975723714746841e-01,5.373275608343538318e-02,4.305659579166661727e-02,2.903492249737540248e-02,6.860314447549731298e-02,2.308470860698848270e-02,2.420599079570192463e-02,8.022554991950425762e-02,9.877337455326704041e-02
1.467457050490704115e-02,9.229851532749837328e-02,4.077786322595344792e-02,2.818308924183748898e-02,2.791098005310937644e-02,6.364282404985728558e-02,2.903923839157068060e-02,2.975944897318525198e-02,6.444056123205700592e-02,9.976629511637007119e-02
1.982438285240067585e-02,2.045853837507217651e-02,5.354467515451877963e-02,1.936559713395919965e-02,2.604266834875740635e-02,6.976663029995068543e-02,3.816722502629740776e-02,1.260438958432930252e-02,1.200725675314904262e-01,5.295475165604191653e-02
2.008315338786060070e-02,7.791483478263011575e-02,4.742259819419522571e-02,1.616657731352575539e-02,2.554752494464097856e-02,8.508623395256384447e-02,3.625454127588857711e-02,3.335622439118472032e-02,1.086831595326122335e-01,7.500669354200563410e-02
7.764561132603643029e-03,6.977332858921023173e-02,5.663628509309105025e-02,2.867490844074557094e-02,2.293021234925143176e-02,6.119554333368206617e-02,3.270637944293681987e-02,1.366325113207121356e-01,1.046812934333260503e-01,6.129506759122457793e-02
8.699623869233660822e-03,1.370259519128131688e-02,3.250553039581493414e-02,2.707506595059991014e-02,2.195040184912351935e-02,4.792343560849487288e-02,3.447833888746475173e-02,1.709906418182079446e-01,6.149349966426394948e-02,9.027468995621827641e-02
1.456216479564663088e-02,1.444868652221714331e-02,4.090204790794382123e-02,2.426037549604296434e-02,1.259704369612972379e-02,4.775978538655827749e-02,4.462251058526106595e-02,1.404221543310059384e-01,6.386333789071454992e-02,5.483317091783364988e-02
7.043265360049216078e-03,1.934580348249824791e-02,3.730448982691996623e-02,1.543237386241034896e-02,2.092339282405977774e-02,5.428188190282613734e-02,4.711700801739606564e-02,2.091158457141332749e-01,4.050244453613141560e-02,4.425921730543472266e-02
1.565246920971251690e-02,4.583352313929624222e-02,4.292489105357601142e-02,1.065320028362416217e-02,1.620684863830050212e-02,6.870551927186860364e-02,3.446357697849357360e-02,1.567040775081507409e-01,7.320745253177357581e-02,7.834934544205020279e-02
6.863767170513992467e-03,1.159728797032378786e-02,2.951171114718922558e-02,1.438461405429567255e-02,2.587780434226428714e-02,8.405501337597705291e-02,2.874497255345667343e-02,1.506236188936376230e-01,2.875505289528540800e-02,7.236342193378866861e-02
6.307415680235175723e-03,9.478807189562598809e-03,4.293353081356157674e-02,1.820303073437639502e-02,1.968189517516387085e-02,6.799412652628117337e-02,3.031901634417346475e-02,8.184118790022590351e-02,4.547241705701041831e-02,7.670322189715034211e-02
1.020507590739999464e-02,9.028074456467541364e-03,6.175235219839166068e-02,1.359387201526143091e-02,2.534505650589760975e-02,9.892327121101165965e-02,3.584129621936019833e-02,3.450358138704627542e-02,1.209175707270506404e-02,7.612979943221420687e-02
2.454759024454694280e-03,1.085452080868420759e-02,7.368566464439316177e-02,3.566693583468915490e-02,3.922947305273002255e-02,1.134231292313670619e-01,4.602524551618063925e-02,2.458577580989000297e-02,7.867577064237502027e-02,1.005012297689725359e-01
1.525672679529155654e-02,3.252896644189536696e-02,6.149600767134732332e-02,2.463273198447783058e-02,3.927920794699649165e-02,8.311794772160036038e-02,2.727443891486709682e-02,1.385413054673858765e-02,9.827399299403764832e-02,8.120616000979913318e-02
0.000000000000000000e+00,2.436726899793531867e-02,6.925755029574562349e-02,3.178905386331497274e-02,4.528102972183747216e-02,9.219119427298951008e-02,2.895464469764604670e-02,1.946452569960667456e-02,1.222069860069520397e-01,1.060522627423902270e-01
2.760143350825547751e-02,3.342858514736535280e-02,4.357781005819969661e-02,2.445140940722283565e-02,2.598642711577313358e-02,8.822622588214194816e-02,4.230860345269558953e-02,2.886671823481013963e-02,1.267225687449942961e-01,1.505093053783558565e-01
2.865664339417761317e-02,6.508317194696595920e-02,1.803572683167658786e-01,7.858145348071501890e-02,8.049752538574869720e-02,5.665144744511366182e-02,3.657019862281112033e-02,2.119842382037872008e-01,1.392648054213959652e-01,1.143511708549631301e-01
2.550247106765812094e-02,6.739113037761330915e-02,1.516647203471094552e-01,8.568775533824044000e-02,8.869220386233911402e-02,8.338173095604609064e-02,3.585234555242245574e-02,6.392081349088289677e-02,1.528452620763860459e-01,9.466467793494202920e-02
4.432108603113917022e-02,8.417412245008512595e-02,1.614314468274991310e-01,9.084646913192648277e-02,9.610171061569813822e-02,1.076632392282285688e-01,5.123885122294018213e-02,4.574735166122603086e-02,1.482339473662921125e-01,7.553350510714544608e-02
3.950167834419888307e-02,8.553789368321651487e-02,1.583296780502624901e-01,9.332711630586179585e-02,9.976180183677249569e-02,1.120130471820777046e-01,5.324187432046600943e-02,3.592782648482398949e-02,1.283297872053545119e-01,8.360618775954412052e-02
5.742837619682663458e-02,7.131820549029649348e-02,1.525267974973179008e-01,1.226623954534993427e-01,9.425898315850764209e-02,1.360920476453796879e-01,5.926959488725259961e-02,2.323570266382973815e-02,1.656490762538865846e-01,9.579461286395796193e-02
4.204850889543070014e-02,9.519743718858997283e-02,1.301317800753842846e-01,1.439634747418847005e-01,1.072672495169870593e-01,1.936618044865568156e-01,5.518019252357926618e-02,8.194069937071817022e-02,1.592930126447103523e-01,1.125615290976671873e-01
4.893477785163685007e-02,1.003789552997723655e-01,1.637328510258528047e-01,1.579597684711566696e-01,1.165227920353591878e-01,2.109175621347760266e-01,6.765497794553120003e-02,4.037044940200787413e-02,1.410567461376868448e-01,6.162101869747466099e-02
6.677962287832933663e-02,2.274807844547069580e-01,2.050081175766897690e-01,2.188192348267059550e-01,1.231349966034706034e-01,2.381096531213104384e-01,6.562853026191338424e-02,5.240990108354654647e-02,1.927574043961200190e-01,1.309457351568673600e-01
5.853571177896227384e-02,2.557546910800226336e-01,1.917171285615274501e-01,2.094524537081997040e-01,1.269417561380137560e-01,2.046106768692740885e-01,9.618223444032918124e-02,5.952497122374487970e-02,1.572799445563564935e-01,1.446384999528470827e-01
7.690377493259786812e-02,2.204877171944503444e-01,2.070417841579082485e-01,2.416368785910317785e-01,1.399930304981870377e-01,2.130704219037228564e-01,1.108442574406208747e-01,3.967704937205185356e-02,1.821877856790363182e-01,1.672252748146132451e-01
9.721617816459748873e-02,2.215526825430633728e-01,2.162635411622850778e-01,3.934755799861380243e-01,1.559192243562033120e-01,3.072156297170869355e-01,1.395840147088721617e-01,5.044849922340018111e-02,1.973727641191175275e-01,1.587182436145777031e-01
8.673075890884919537e-02,3.412880294201294795e-01,2.520406923201078397e-01,4.485468252585143589e-01,2.042877874919497572e-01,3.099050230903738212e-01,2.046301125264078646e-01,7.009575670779123746e-02,3.132772155209841980e-01,1.968925705477647947e-01
